Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
2856,0.022,0.022,0.022,0.027,0.027,,
2857,0.021,0.022,0.022,0.024,0.024,,
2858,0.021,0.021,0.021,0.021,0.021,,
2859,0.020,0.021,0.022,0.022,0.022,,
2860,0.020,0.021,0.021,0.022,0.022,,
2861,0.021,0.022,0.022,0.022,0.022,,
2862,0.022,0.023,0.024,0.024,0.024,,
2863,0.021,0.022,0.023,0.023,0.023,,
2864,0.020,0.022,0.022,0.022,0.022,,
2865,0.021,0.022,0.022,0.024,0.024,,
2866,0.020,0.021,0.023,0.024,0.024,,
2867,0.020,0.021,0.022,0.022,0.022,,
2868,0.021,0.021,0.022,0.022,0.022,,
2869,0.021,0.022,0.022,0.023,0.023,,
2870,0.021,0.022,0.022,0.023,0.023,,
2871,0.021,0.021,0.022,0.022,0.022,,
2872,0.020,0.021,0.022,0.022,0.022,,
2873,0.021,0.022,0.022,0.022,0.022,,
2874,0.021,0.022,0.022,0.022,0.022,,
2875,0.021,0.022,0.022,0.025,0.025,,
2876,0.021,0.022,0.022,0.023,0.023,,
2877,0.020,0.021,0.022,0.022,0.022,,
2878,0.020,0.020,0.022,0.022,0.022,,
2879,0.021,0.021,0.022,0.022,0.022,,
2880,0.022,0.022,0.022,0.022,0.022,,
2881,0.021,0.022,0.022,0.022,0.022,,
2882,0.021,0.022,0.023,0.023,0.023,,
2883,0.021,0.022,0.022,0.022,0.022,,
2884,0.021,0.022,0.022,0.022,0.022,,
2885,0.021,0.022,0.022,0.022,0.022,,
2886,0.020,0.021,0.021,0.022,0.022,,
2887,0.020,0.021,0.021,0.021,0.021,,
2888,0.021,0.021,0.021,0.021,0.021,,
2889,0.021,0.022,0.022,0.022,0.022,,
2890,0.020,0.021,0.021,0.021,0.021,,
2891,0.020,0.022,0.022,0.022,0.022,,
2892,0.021,0.022,0.022,0.022,0.022,,
2893,0.021,0.022,0.022,0.022,0.022,,
2894,0.021,0.022,0.022,0.023,0.023,,
2895,0.021,0.022,0.022,0.022,0.022,,
2896,0.021,0.022,0.022,0.022,0.022,,
2897,0.021,0.021,0.022,0.022,0.022,,
2898,0.021,0.022,0.022,0.022,0.022,,
2899,0.021,0.022,0.022,0.022,0.022,,
2900,0.021,0.022,0.022,0.024,0.024,,
2901,0.020,0.021,0.021,0.022,0.022,,
2902,0.021,0.022,0.022,0.022,0.022,,
2903,0.020,0.021,0.023,0.023,0.023,,
2904,0.020,0.021,0.021,0.021,0.021,,
2905,0.019,0.020,0.020,0.023,0.023,,
2906,0.020,0.020,0.020,0.022,0.022,,
2907,0.021,0.021,0.021,0.023,0.023,,
2908,0.020,0.021,0.021,0.022,0.022,,
2909,0.020,0.021,0.022,0.022,0.022,,
2910,0.020,0.021,0.021,0.021,0.021,,
2911,0.021,0.022,0.022,0.022,0.022,,
2912,0.021,0.022,0.023,0.024,0.024,,
2913,0.020,0.021,0.022,0.023,0.023,,
2914,0.020,0.021,0.021,0.021,0.021,,
2915,0.020,0.021,0.022,0.022,0.022,,
2916,0.020,0.021,0.022,0.022,0.022,,
2917,0.020,0.021,0.021,0.022,0.022,,
2918,0.021,0.022,0.022,0.025,0.025,,
2919,0.021,0.023,0.023,0.024,0.024,,
2920,0.021,0.022,0.022,0.025,0.025,,
2921,0.021,0.022,0.022,0.026,0.026,,
2922,0.021,0.022,0.023,0.024,0.024,,
2923,0.021,0.022,0.023,0.027,0.027,,
2924,0.021,0.022,0.024,0.025,0.025,,
2925,0.021,0.021,0.023,0.023,0.023,,
2926,0.020,0.021,0.022,0.022,0.022,,
2927,0.020,0.021,0.023,0.025,0.025,,
2928,0.020,0.021,0.022,0.024,0.024,,
2929,0.019,0.019,0.020,0.026,0.026,,
2930,0.019,0.020,0.020,0.023,0.023,,
2931,0.020,0.021,0.021,0.021,0.021,,
2932,0.020,0.021,0.022,0.022,0.022,,
2933,0.020,0.021,0.022,0.023,0.023,,
2934,0.020,0.021,0.021,0.022,0.022,,
2935,0.020,0.021,0.022,0.022,0.022,,
2936,0.021,0.022,0.022,0.025,0.025,,
2937,0.020,0.021,0.022,0.023,0.023,,
2938,0.021,0.021,0.022,0.023,0.023,,
2939,0.020,0.021,0.022,0.023,0.023,,
2940,0.019,0.020,0.020,0.020,0.020,,
2941,0.019,0.019,0.019,0.019,0.019,,
2942,0.019,0.020,0.020,0.020,0.020,,
2943,0.020,0.020,0.020,0.021,0.021,,
2944,0.020,0.021,0.021,0.022,0.022,,
2945,0.019,0.020,0.021,0.022,0.022,,
2946,0.019,0.020,0.021,0.021,0.021,,
2947,0.019,0.021,0.021,0.021,0.021,,
2948,0.020,0.021,0.022,0.022,0.022,,
2949,0.020,0.021,0.021,0.021,0.021,,
2950,0.021,0.021,0.022,0.022,0.022,,
2951,0.020,0.021,0.021,0.021,0.021,,
2952,0.020,0.021,0.021,0.021,0.021,,
2953,0.020,0.021,0.021,0.021,0.021,,
2954,0.020,0.021,0.022,0.022,0.022,,
2955,0.019,0.020,0.020,0.020,0.020,,
2956,0.019,0.020,0.020,0.020,0.020,,
2957,0.019,0.020,0.020,0.020,0.020,,
2958,0.020,0.020,0.021,0.021,0.021,,
2959,0.021,0.021,0.022,0.022,0.022,,
2960,0.019,0.020,0.020,0.020,0.020,,
2961,0.020,0.020,0.021,0.021,0.021,,
2962,0.020,0.021,0.022,0.022,0.022,,
2963,0.019,0.020,0.021,0.021,0.021,,
2964,0.020,0.020,0.021,0.021,0.021,,
2965,0.019,0.020,0.020,0.020,0.020,,
2966,0.020,0.020,0.021,0.021,0.021,,
2967,0.019,0.020,0.020,0.020,0.020,,
2968,0.019,0.020,0.020,0.020,0.020,,
2969,0.019,0.020,0.020,0.027,0.027,,
2970,0.019,0.020,0.020,0.023,0.023,,
2971,0.019,0.020,0.020,0.020,0.020,,
2972,0.020,0.021,0.021,0.021,0.021,,
2973,0.020,0.021,0.021,0.022,0.022,,
2974,0.019,0.020,0.020,0.021,0.021,,
2975,0.021,0.021,0.022,0.022,0.022,,
2976,0.021,0.022,0.022,0.023,0.023,,
2977,0.020,0.021,0.022,0.023,0.023,,
2978,0.021,0.022,0.022,0.023,0.023,,
2979,0.021,0.022,0.022,0.023,0.023,,
2980,0.020,0.021,0.021,0.022,0.022,,
2981,0.021,0.022,0.022,0.022,0.022,,
2982,0.021,0.022,0.022,0.024,0.024,,
2983,0.021,0.021,0.021,0.023,0.023,,
2984,0.021,0.022,0.022,0.022,0.022,,
2985,0.020,0.022,0.022,0.022,0.022,,
2986,0.020,0.021,0.021,0.021,0.021,,
2987,0.021,0.022,0.022,0.023,0.023,,
2988,0.021,0.022,0.023,0.024,0.024,,
2989,0.021,0.022,0.022,0.024,0.024,,
2990,0.021,0.021,0.021,0.022,0.022,,
2991,0.021,0.021,0.021,0.021,0.021,,
2992,0.020,0.021,0.021,0.021,0.021,,
2993,0.020,0.021,0.023,0.024,0.024,,
2994,0.021,0.022,0.022,0.023,0.023,,
2995,0.021,0.022,0.023,0.023,0.023,,
2996,0.021,0.022,0.022,0.022,0.022,,
2997,0.019,0.021,0.021,0.021,0.021,,
2998,0.019,0.020,0.020,0.021,0.021,,
2999,0.020,0.021,0.021,0.024,0.024,,
3000,0.021,0.022,0.022,0.037,0.037,,
3001,0.021,0.022,0.022,0.030,0.030,,
3002,0.020,0.021,0.022,0.023,0.023,,
3003,0.020,0.021,0.021,0.022,0.022,,
3004,0.021,0.022,0.022,0.022,0.022,,
3005,0.020,0.021,0.022,0.022,0.022,,
3006,0.020,0.022,0.022,0.022,0.022,,
3007,0.020,0.021,0.021,0.021,0.021,,
3008,0.020,0.021,0.021,0.021,0.021,,
3009,0.021,0.022,0.022,0.022,0.022,,
3010,0.020,0.021,0.022,0.022,0.022,,
3011,0.020,0.022,0.022,0.022,0.022,,
3012,0.021,0.022,0.023,0.023,0.023,,
3013,0.021,0.022,0.022,0.022,0.022,,
3014,0.021,0.022,0.022,0.022,0.022,,
3015,0.020,0.020,0.020,0.020,0.020,,
3016,0.019,0.019,0.020,0.020,0.020,,
3017,0.019,0.020,0.020,0.022,0.022,,
3018,0.019,0.020,0.021,0.022,0.022,,
3019,0.018,0.019,0.019,0.019,0.019,,
3020,0.018,0.019,0.019,0.019,0.019,,
3021,0.019,0.020,0.021,0.021,0.021,,
3022,0.019,0.020,0.020,0.022,0.022,,
3023,0.020,0.021,0.021,0.022,0.022,,
3024,0.020,0.021,0.021,0.021,0.021,,
3025,0.019,0.020,0.021,0.021,0.021,,
3026,0.019,0.019,0.020,0.020,0.020,,
3027,0.019,0.020,0.020,0.020,0.020,,
3028,0.019,0.020,0.020,0.020,0.020,,
3029,0.018,0.019,0.019,0.019,0.019,,
3030,0.019,0.020,0.020,0.020,0.020,,
3031,0.019,0.020,0.021,0.021,0.021,,
3032,0.018,0.019,0.019,0.019,0.019,,
3033,0.019,0.019,0.020,0.020,0.020,,
3034,0.020,0.020,0.021,0.021,0.021,,
3035,0.021,0.021,0.022,0.025,0.025,,
3036,0.020,0.022,0.022,0.025,0.025,,
3037,0.019,0.021,0.022,0.023,0.023,,
3038,0.020,0.021,0.022,0.022,0.022,,
3039,0.021,0.022,0.024,0.025,0.025,,
3040,0.022,0.023,0.026,0.026,0.026,,
3041,0.021,0.022,0.024,0.024,0.024,,
3042,0.020,0.021,0.022,0.022,0.022,,
3043,0.021,0.022,0.022,0.022,0.022,,
3044,0.021,0.022,0.022,0.022,0.022,,
3045,0.020,0.021,0.021,0.024,0.024,,
3046,0.021,0.022,0.023,0.024,0.024,,
3047,0.020,0.021,0.022,0.025,0.025,,
3048,0.020,0.020,0.021,0.022,0.022,,
3049,0.020,0.021,0.021,0.021,0.021,,
3050,0.020,0.021,0.023,0.024,0.024,,
3051,0.020,0.021,0.022,0.023,0.023,,
3052,0.020,0.021,0.021,0.021,0.021,,
3053,0.020,0.021,0.021,0.021,0.021,,
3054,0.021,0.021,0.021,0.021,0.021,,
3055,0.020,0.021,0.021,0.023,0.023,,
3056,0.020,0.021,0.021,0.022,0.022,,
3057,0.020,0.021,0.022,0.022,0.022,,
3058,0.019,0.020,0.020,0.021,0.021,,
3059,0.020,0.021,0.021,0.022,0.022,,
3060,0.020,0.021,0.021,0.022,0.022,,
3061,0.020,0.021,0.021,0.021,0.021,,
3062,0.019,0.020,0.021,0.021,0.021,,
3063,0.021,0.021,0.022,0.022,0.022,,
3064,0.021,0.022,0.022,0.022,0.022,,
3065,0.020,0.021,0.021,0.021,0.021,,
3066,0.020,0.021,0.022,0.022,0.022,,
3067,0.020,0.021,0.021,0.021,0.021,,
3068,0.020,0.021,0.021,0.021,0.021,,
3069,0.020,0.021,0.021,0.021,0.021,,
3070,0.019,0.020,0.020,0.021,0.021,,
3071,0.019,0.020,0.020,0.021,0.021,,
3072,0.019,0.020,0.021,0.021,0.021,,
3073,0.019,0.020,0.022,0.022,0.022,,
3074,0.019,0.020,0.021,0.021,0.021,,
3075,0.020,0.021,0.021,0.027,0.027,,
3076,0.020,0.021,0.021,0.024,0.024,,
3077,0.020,0.021,0.021,0.021,0.021,,
3078,0.020,0.020,0.021,0.025,0.025,,
3079,0.018,0.019,0.020,0.022,0.022,,
3080,0.019,0.020,0.021,0.021,0.021,,
3081,0.020,0.021,0.022,0.022,0.022,,
3082,0.020,0.021,0.021,0.024,0.024,,
3083,0.021,0.022,0.022,0.028,0.028,,
3084,0.021,0.022,0.022,0.024,0.024,,
3085,0.020,0.021,0.022,0.022,0.022,,
3086,0.021,0.021,0.023,0.023,0.023,,
3087,0.020,0.021,0.022,0.022,0.022,,
3088,0.020,0.021,0.021,0.022,0.022,,
3089,0.021,0.022,0.022,0.024,0.024,,
3090,0.021,0.021,0.021,0.027,0.027,,
3091,0.020,0.021,0.021,0.023,0.023,,
3092,0.021,0.022,0.022,0.022,0.022,,
3093,0.021,0.022,0.022,0.023,0.023,,
3094,0.020,0.021,0.021,0.022,0.022,,
3095,0.020,0.021,0.021,0.021,0.021,,
3096,0.020,0.021,0.021,0.022,0.022,,
3097,0.021,0.021,0.023,0.024,0.024,,
3098,0.021,0.021,0.022,0.023,0.023,,
3099,0.020,0.020,0.020,0.020,0.020,,
3100,0.019,0.019,0.020,0.020,0.020,,
3101,0.019,0.020,0.020,0.020,0.020,,
3102,0.019,0.020,0.020,0.020,0.020,,
3103,0.020,0.021,0.021,0.021,0.021,,
3104,0.021,0.021,0.022,0.022,0.022,,
3105,0.021,0.021,0.022,0.023,0.023,,
3106,0.020,0.021,0.022,0.022,0.022,,
3107,0.020,0.021,0.021,0.021,0.021,,
3108,0.020,0.020,0.021,0.021,0.021,,
3109,0.020,0.021,0.022,0.022,0.022,,
3110,0.019,0.021,0.022,0.026,0.026,,
3111,0.020,0.021,0.021,0.023,0.023,,
3112,0.019,0.020,0.021,0.021,0.021,,
3113,0.018,0.019,0.020,0.020,0.020,,
3114,0.018,0.019,0.021,0.021,0.021,,
3115,0.018,0.019,0.020,0.020,0.020,,
3116,0.018,0.019,0.020,0.020,0.020,,
3117,0.018,0.019,0.019,0.019,0.019,,
3118,0.019,0.020,0.020,0.020,0.020,,
3119,0.019,0.020,0.020,0.020,0.020,,
3120,0.019,0.020,0.020,0.020,0.020,,
3121,0.019,0.019,0.019,0.019,0.019,,
3122,0.019,0.020,0.020,0.020,0.020,,
3123,0.020,0.020,0.020,0.020,0.020,,
3124,0.020,0.021,0.021,0.021,0.021,,
3125,0.020,0.021,0.021,0.021,0.021,,
3126,0.020,0.021,0.021,0.021,0.021,,
3127,0.020,0.021,0.022,0.024,0.024,,
3128,0.021,0.022,0.022,0.023,0.023,,
3129,0.021,0.022,0.022,0.022,0.022,,
3130,0.019,0.020,0.021,0.021,0.021,,
3131,0.019,0.020,0.021,0.021,0.021,,
3132,0.019,0.020,0.021,0.021,0.021,,
3133,0.020,0.020,0.021,0.022,0.022,,
3134,0.019,0.020,0.021,0.022,0.022,,
3135,0.019,0.020,0.022,0.022,0.022,,
3136,0.019,0.020,0.021,0.022,0.022,,
3137,0.020,0.020,0.020,0.021,0.021,,
3138,0.019,0.020,0.021,0.021,0.021,,
3139,0.019,0.020,0.021,0.021,0.021,,
3140,0.020,0.020,0.022,0.023,0.023,,
3141,0.019,0.020,0.021,0.023,0.023,,
3142,0.019,0.020,0.020,0.021,0.021,,
3143,0.019,0.020,0.020,0.020,0.020,,
3144,0.020,0.021,0.021,0.021,0.021,,
3145,0.020,0.021,0.021,0.021,0.021,,
3146,0.020,0.021,0.021,0.021,0.021,,
3147,0.019,0.020,0.021,0.023,0.023,,
3148,0.020,0.020,0.020,0.022,0.022,,
3149,0.019,0.020,0.020,0.022,0.022,,
3150,0.020,0.021,0.021,0.023,0.023,,
3151,0.019,0.020,0.020,0.023,0.023,,
3152,0.018,0.019,0.019,0.020,0.020,,
3153,0.019,0.020,0.020,0.020,0.020,,
3154,0.019,0.020,0.020,0.020,0.020,,
3155,0.019,0.020,0.020,0.020,0.020,,
3156,0.019,0.019,0.021,0.021,0.021,,
3157,0.018,0.019,0.021,0.022,0.022,,
3158,0.019,0.019,0.021,0.021,0.021,,
3159,0.018,0.019,0.020,0.020,0.020,,
3160,0.019,0.020,0.020,0.020,0.020,,
3161,0.019,0.020,0.020,0.020,0.020,,
3162,0.019,0.020,0.020,0.024,0.024,,
3163,0.019,0.020,0.020,0.025,0.025,,
3164,0.020,0.020,0.023,0.024,0.024,,
3165,0.021,0.021,0.022,0.023,0.023,,
3166,0.020,0.022,0.022,0.026,0.026,,
3167,0.019,0.020,0.020,0.022,0.022,,
3168,0.019,0.020,0.020,0.020,0.020,,
3169,0.019,0.020,0.021,0.022,0.022,,
3170,0.019,0.020,0.020,0.021,0.021,,
3171,0.019,0.020,0.021,0.021,0.021,,
3172,0.018,0.019,0.020,0.020,0.020,,
3173,0.019,0.020,0.020,0.020,0.020,,
3174,0.019,0.020,0.020,0.021,0.021,,
3175,0.019,0.020,0.020,0.024,0.024,,
3176,0.019,0.020,0.020,0.022,0.022,,
3177,0.019,0.020,0.021,0.026,0.026,,
3178,0.018,0.019,0.019,0.022,0.022,,
3179,0.019,0.020,0.020,0.020,0.020,,
3180,0.020,0.021,0.021,0.021,0.021,,
3181,0.020,0.021,0.021,0.021,0.021,,
3182,0.020,0.021,0.021,0.023,0.023,,
3183,0.020,0.021,0.021,0.024,0.024,,
3184,0.020,0.021,0.022,0.023,0.023,,
3185,0.020,0.021,0.022,0.022,0.022,,
3186,0.019,0.020,0.021,0.023,0.023,,
3187,0.020,0.021,0.021,0.022,0.022,,
3188,0.020,0.020,0.021,0.021,0.021,,
3189,0.019,0.020,0.021,0.021,0.021,,
3190,0.019,0.020,0.020,0.020,0.020,,
3191,0.019,0.020,0.020,0.020,0.020,,
3192,0.019,0.020,0.020,0.020,0.020,,
3193,0.019,0.020,0.020,0.020,0.020,,
3194,0.019,0.020,0.020,0.020,0.020,,
3195,0.019,0.020,0.020,0.021,0.021,,
3196,0.019,0.020,0.020,0.022,0.022,,
3197,0.019,0.020,0.020,0.021,0.021,,
3198,0.019,0.020,0.020,0.020,0.020,,
3199,0.019,0.020,0.020,0.020,0.020,,
3200,0.019,0.020,0.021,0.021,0.021,,
3201,0.019,0.020,0.020,0.022,0.022,,
3202,0.018,0.019,0.019,0.020,0.020,,
3203,0.019,0.020,0.020,0.020,0.020,,
3204,0.019,0.020,0.022,0.022,0.022,,
3205,0.019,0.020,0.021,0.021,0.021,,
3206,0.019,0.020,0.020,0.021,0.021,,
3207,0.019,0.020,0.021,0.023,0.023,,
3208,0.020,0.020,0.020,0.022,0.022,,
3209,0.019,0.020,0.020,0.020,0.020,,
3210,0.019,0.020,0.020,0.020,0.020,,
3211,0.020,0.021,0.021,0.021,0.021,,
3212,0.019,0.020,0.021,0.023,0.023,,
3213,0.019,0.020,0.020,0.021,0.021,,
3214,0.019,0.020,0.020,0.020,0.020,,
3215,0.018,0.019,0.019,0.019,0.019,,
3216,0.019,0.019,0.020,0.020,0.020,,
3217,0.019,0.020,0.020,0.020,0.020,,
3218,0.019,0.020,0.021,0.021,0.021,,
3219,0.019,0.020,0.021,0.021,0.021,,
3220,0.019,0.020,0.020,0.020,0.020,,
3221,0.019,0.020,0.020,0.021,0.021,,
3222,0.019,0.020,0.020,0.021,0.021,,
3223,0.019,0.020,0.020,0.022,0.022,,
3224,0.019,0.020,0.020,0.023,0.023,,
3225,0.019,0.020,0.020,0.021,0.021,,
3226,0.019,0.020,0.021,0.021,0.021,,
3227,0.019,0.020,0.021,0.021,0.021,,
3228,0.019,0.020,0.021,0.021,0.021,,
3229,0.019,0.020,0.020,0.020,0.020,,
3230,0.018,0.019,0.020,0.020,0.020,,
3231,0.019,0.020,0.020,0.020,0.020,,
3232,0.019,0.020,0.021,0.021,0.021,,
3233,0.020,0.021,0.021,0.021,0.021,,
3234,0.020,0.021,0.021,0.021,0.021,,
3235,0.019,0.020,0.021,0.021,0.021,,
3236,0.019,0.020,0.021,0.021,0.021,,
3237,0.019,0.019,0.020,0.021,0.021,,
3238,0.019,0.020,0.021,0.022,0.022,,
3239,0.019,0.019,0.020,0.020,0.020,,
3240,0.019,0.020,0.020,0.020,0.020,,
3241,0.019,0.020,0.020,0.020,0.020,,
3242,0.019,0.019,0.020,0.020,0.020,,
3243,0.018,0.018,0.020,0.020,0.020,,
3244,0.017,0.018,0.019,0.019,0.019,,
3245,0.017,0.018,0.018,0.018,0.018,,
3246,0.018,0.019,0.019,0.019,0.019,,
3247,0.020,0.020,0.020,0.020,0.020,,
3248,0.019,0.020,0.021,0.021,0.021,,
3249,0.019,0.020,0.020,0.021,0.021,,
3250,0.020,0.021,0.022,0.024,0.024,,
3251,0.020,0.020,0.022,0.022,0.022,,
3252,0.019,0.020,0.020,0.020,0.020,,
3253,0.019,0.021,0.021,0.021,0.021,,
3254,0.019,0.020,0.021,0.021,0.021,,
3255,0.019,0.020,0.021,0.021,0.021,,
3256,0.021,0.021,0.022,0.022,0.022,,
3257,0.020,0.022,0.023,0.026,0.026,,
3258,0.018,0.019,0.020,0.022,0.022,,
3259,0.019,0.020,0.020,0.020,0.020,,
3260,0.020,0.021,0.021,0.021,0.021,,
3261,0.019,0.020,0.020,0.020,0.020,,
3262,0.019,0.020,0.020,0.020,0.020,,
3263,0.019,0.019,0.020,0.020,0.020,,
3264,0.020,0.020,0.022,0.022,0.022,,
3265,0.020,0.021,0.021,0.029,0.029,,
3266,0.019,0.020,0.020,0.024,0.024,,
3267,0.019,0.020,0.020,0.020,0.020,,
3268,0.019,0.020,0.020,0.021,0.021,,
3269,0.019,0.020,0.020,0.021,0.021,,
3270,0.019,0.019,0.021,0.021,0.021,,
3271,0.019,0.020,0.021,0.021,0.021,,
3272,0.019,0.020,0.020,0.020,0.020,,
3273,0.018,0.019,0.020,0.020,0.020,,
3274,0.019,0.019,0.020,0.020,0.020,,
3275,0.020,0.021,0.021,0.021,0.021,,
3276,0.020,0.021,0.021,0.021,0.021,,
3277,0.020,0.020,0.021,0.023,0.023,,
3278,0.019,0.020,0.020,0.021,0.021,,
3279,0.020,0.020,0.020,0.024,0.024,,
3280,0.019,0.020,0.020,0.022,0.022,,
3281,0.019,0.020,0.020,0.021,0.021,,
3282,0.018,0.020,0.021,0.022,0.022,,
3283,0.019,0.020,0.020,0.021,0.021,,
3284,0.019,0.020,0.020,0.022,0.022,,
3285,0.019,0.020,0.020,0.021,0.021,,
3286,0.019,0.020,0.021,0.021,0.021,,
3287,0.020,0.021,0.021,0.021,0.021,,
3288,0.018,0.020,0.020,0.020,0.020,,
3289,0.019,0.020,0.020,0.020,0.020,,
3290,0.020,0.021,0.021,0.021,0.021,,
3291,0.019,0.020,0.020,0.020,0.020,,
3292,0.019,0.020,0.020,0.020,0.020,,
3293,0.019,0.021,0.022,0.022,0.022,,
3294,0.019,0.020,0.021,0.021,0.021,,
3295,0.019,0.020,0.020,0.020,0.020,,
3296,0.020,0.020,0.021,0.021,0.021,,
3297,0.020,0.020,0.021,0.021,0.021,,
3298,0.020,0.020,0.021,0.022,0.022,,
3299,0.019,0.020,0.020,0.021,0.021,,
3300,0.019,0.020,0.020,0.020,0.020,,
3301,0.019,0.020,0.021,0.021,0.021,,
3302,0.019,0.020,0.021,0.021,0.021,,
3303,0.020,0.020,0.023,0.023,0.023,,
3304,0.020,0.020,0.021,0.021,0.021,,
3305,0.019,0.020,0.020,0.020,0.020,,
3306,0.020,0.021,0.021,0.021,0.021,,
3307,0.020,0.021,0.021,0.021,0.021,,
3308,0.019,0.020,0.020,0.020,0.020,,
3309,0.019,0.020,0.020,0.020,0.020,,
3310,0.020,0.020,0.021,0.022,0.022,,
3311,0.019,0.020,0.020,0.021,0.021,,
3312,0.018,0.019,0.020,0.020,0.020,,
3313,0.019,0.020,0.020,0.020,0.020,,
3314,0.019,0.020,0.020,0.020,0.020,,
3315,0.018,0.019,0.019,0.019,0.019,,
3316,0.018,0.019,0.019,0.019,0.019,,
3317,0.018,0.019,0.019,0.019,0.019,,
3318,0.019,0.019,0.019,0.019,0.019,,
3319,0.019,0.020,0.021,0.021,0.021,,
3320,0.020,0.021,0.021,0.021,0.021,,
3321,0.019,0.020,0.021,0.021,0.021,,
3322,0.019,0.019,0.020,0.020,0.020,,
3323,0.018,0.019,0.019,0.019,0.019,,
3324,0.018,0.019,0.019,0.019,0.019,,
3325,0.018,0.019,0.019,0.019,0.019,,
3326,0.019,0.020,0.020,0.020,0.020,,
3327,0.019,0.020,0.020,0.020,0.020,,
3328,0.019,0.019,0.020,0.022,0.022,,
3329,0.019,0.020,0.020,0.021,0.021,,
3330,0.019,0.020,0.020,0.020,0.020,,
3331,0.019,0.020,0.020,0.020,0.020,,
3332,0.018,0.019,0.020,0.020,0.020,,
3333,0.018,0.019,0.020,0.022,0.022,,
3334,0.018,0.019,0.019,0.021,0.021,,
3335,0.018,0.019,0.019,0.020,0.020,,
3336,0.019,0.019,0.019,0.021,0.021,,
3337,0.019,0.020,0.020,0.020,0.020,,
3338,0.020,0.020,0.021,0.023,0.023,,
3339,0.020,0.021,0.022,0.023,0.023,,
3340,0.019,0.020,0.020,0.021,0.021,,
3341,0.018,0.019,0.019,0.020,0.020,,
3342,0.019,0.019,0.019,0.019,0.019,,
3343,0.019,0.020,0.020,0.020,0.020,,
3344,0.019,0.020,0.020,0.020,0.020,,
3345,0.019,0.020,0.020,0.020,0.020,,
3346,0.020,0.020,0.020,0.022,0.022,,
3347,0.020,0.021,0.022,0.022,0.022,,
3348,0.019,0.021,0.023,0.023,0.023,,
3349,0.019,0.020,0.021,0.021,0.021,,
3350,0.019,0.020,0.020,0.020,0.020,,
3351,0.019,0.019,0.020,0.020,0.020,,
3352,0.019,0.020,0.020,0.020,0.020,,
3353,0.019,0.020,0.020,0.020,0.020,,
3354,0.018,0.019,0.019,0.019,0.019,,
3355,0.018,0.019,0.019,0.019,0.019,,
3356,0.019,0.020,0.021,0.021,0.021,,
3357,0.019,0.020,0.020,0.020,0.020,,
3358,0.019,0.020,0.020,0.020,0.020,,
3359,0.019,0.019,0.020,0.021,0.021,,
3360,0.018,0.019,0.019,0.020,0.020,,
3361,0.018,0.019,0.021,0.021,0.021,,
3362,0.019,0.019,0.020,0.020,0.020,,
3363,0.019,0.020,0.021,0.022,0.022,,
3364,0.019,0.019,0.020,0.021,0.021,,
3365,0.019,0.020,0.020,0.020,0.020,,
3366,0.019,0.020,0.020,0.022,0.022,,
3367,0.019,0.020,0.021,0.021,0.021,,
3368,0.019,0.020,0.020,0.020,0.020,,
3369,0.019,0.020,0.020,0.020,0.020,,
3370,0.019,0.020,0.020,0.020,0.020,,
3371,0.018,0.019,0.020,0.020,0.020,,
3372,0.019,0.020,0.020,0.020,0.020,,
3373,0.019,0.019,0.021,0.021,0.021,,
3374,0.019,0.019,0.020,0.020,0.020,,
3375,0.019,0.020,0.020,0.020,0.020,,
3376,0.019,0.020,0.020,0.020,0.020,,
3377,0.019,0.020,0.020,0.021,0.021,,
3378,0.019,0.020,0.020,0.021,0.021,,
3379,0.020,0.020,0.020,0.021,0.021,,
3380,0.019,0.019,0.020,0.021,0.021,,
3381,0.019,0.020,0.021,0.022,0.022,,
3382,0.020,0.021,0.021,0.023,0.023,,
3383,0.019,0.020,0.021,0.022,0.022,,
3384,0.019,0.020,0.021,0.021,0.021,,
3385,0.019,0.020,0.020,0.020,0.020,,
3386,0.019,0.019,0.020,0.020,0.020,,
3387,0.020,0.020,0.021,0.025,0.025,,
3388,0.020,0.020,0.022,0.024,0.024,,
3389,0.019,0.020,0.020,0.020,0.020,,
3390,0.019,0.020,0.020,0.020,0.020,,
3391,0.019,0.020,0.020,0.020,0.020,,
3392,0.019,0.020,0.020,0.021,0.021,,
3393,0.019,0.019,0.020,0.020,0.020,,
3394,0.018,0.019,0.019,0.019,0.019,,
3395,0.018,0.019,0.019,0.019,0.019,,
3396,0.019,0.019,0.019,0.019,0.019,,
3397,0.019,0.020,0.020,0.020,0.020,,
3398,0.019,0.020,0.020,0.020,0.020,,
3399,0.018,0.019,0.019,0.020,0.020,,
3400,0.018,0.019,0.019,0.021,0.021,,
3401,0.019,0.020,0.020,0.021,0.021,,
3402,0.019,0.020,0.021,0.022,0.022,,
3403,0.019,0.020,0.021,0.021,0.021,,
3404,0.020,0.020,0.021,0.021,0.021,,
3405,0.019,0.020,0.020,0.020,0.020,,
3406,0.019,0.020,0.021,0.022,0.022,,
3407,0.019,0.020,0.020,0.021,0.021,,
3408,0.020,0.021,0.021,0.022,0.022,,
3409,0.019,0.020,0.021,0.025,0.025,,
3410,0.019,0.020,0.020,0.022,0.022,,
3411,0.019,0.020,0.020,0.020,0.020,,
